['navigational rally', ('navigational rally', 1)]
['Amblydactylus', ('Amblydactylus', 2)]
['Sir James Kitson', ('James Kitson, 1st Baron Airedale', 34)]
['Newfoundland Screech', ('Newfoundland Screech', 12)]
['Haili Church Choir', ('Haili Church Choir', 3)]
['SS Deutschland (1900)', ('SS Deutschland (1900)', 8)]
['James Barker (Royal Navy)', ('James Barker (Royal Navy)', 3)]
['Uniform Service Diver Insignia (United States)', ('Uniform Service Diver Insignia (United States)', 1)]
['Mignon è partita', ('Mignon è partita', 9)]
['Salvia hirsuta', ('Salvia hirsuta', 1)]
['Macroglossum ungues', ('Macroglossum ungues', 3)]
['Svangaskard Stadium', ('Svangaskard Stadium', 2)]
['Russia iron', ('Russia iron', 2)]
['Data Amulet', ('Data Amulet', 1)]
['Communist Correspondence Committee', ('Communist Correspondence Committee', 2)]
['Ensomhed Bay', ('Ensomhed Bay', 1)]
['Sarah Woolgar', ('Sarah Woolgar', 8)]
['Hero Ba-Ban', ('Hero Ba-Ban', 2)]
['45P', ('Progress M-13M', 20)]
['Tera Intezaar', ('Tera Intezaar', 1)]
['GLUCK, LE CHEVALIER DE CHRISTOPHER', ('Christoph Willibald Gluck', 46)]
['Großer Seekopf', ('Großer Seekopf', 5)]
['Okinawa–2nd', ('Okinawa 2nd district', 4)]
['Enga Ooru Maappilai', ('Enga Ooru Maappilai', 1)]
['l.t.', ('l.t.', 1)]
['House of Rossetti', ('House of Rosetti (Rossetti)', 3)]
['Free market economics', ('Free market economics', 3)]
['Samoa sevens team', ('Samoa national rugby sevens team', 21)]
['Pickle Bridge Line', ('Pickle Bridge Line', 11)]
['Mikšová Hydro Power Plant', ('Mikšová Hydro Power Plant', 1)]
['Gary Huckwell', ('Gary Huckwell', 3)]
['EWP', ('East West Players', 140)]
['Hermelindo Ruiz Mestre', ('List of composers for the classical guitar (nationality)', 7)]
['The Old City of Jerusalem', ('Old City (Jerusalem)', 178)]
['21st Lambda Literary Awards', ('21st Lambda Literary Awards', 6)]
['NEStron', ('NEStron', 1)]
['9-inch 12-ton', ('RML 9 inch 12 ton gun', 62)]
['Malay peoples', ('Malay peoples', 4)]
['Rafael Tibau', ('Rafael Tibau', 5)]
['Mississippi routes 57', ('Mississippi Highway 57', 5)]
['Customs and Excise Amendment Act, 1996', ('Customs and Excise Amendment Act, 1996', 1)]
['Reach the Rock', ('Reach the Rock', 18)]
['Timeline_of_cosmology', ('Timeline_of_cosmology', 1)]
['Lophocosma nigrilinea', ('Lophocosma nigrilinea', 1)]
['Asperula pubescens', ('Asperula pubescens', 1)]
['Russian submarine K-336', ('Russian submarine K-336', 2)]
['J. P. McFadden', ('J. P. McFadden', 1)]
['Rome Braves', ('Rome Braves', 105)]
['Fujimizaka', ('Fujimizaka', 1)]
['Aigburth railway station', ('Aigburth railway station', 6)]
['La Punta, San Luis', ('La Punta, San Luis', 12)]
['Dave Specter', ('Dave Specter', 16)]
['Gibson 2002', ('', 162940)]
['Edneyville', ('Edneyville, North Carolina', 3)]
['1969 edition of the Mountaineers', ('1969 West Virginia Mountaineers football team', 1)]
['Minidoka Dams', ('Minidoka Dam', 18)]
['Star Control 1', ('Star Control', 4)]
['1970–71 Shamrock Rovers F.C. season', ('1970–71 Shamrock Rovers F.C. season', 1)]
['IGS-Experimentally Optical 5', ('IGS-Experimentally Optical 5', 1)]
['In a Perfect World... (I Like Edition)', ('In a Perfect World...', 69)]
['Queen bed', ('Queen bed', 1)]
['MiZo-Pécsi VSK', ('Pécs 2010', 24)]
['River Transport Corporation', ('River Transport Corporation', 1)]
['Helen Bekele', ('Helen Bekele', 4)]
['Cnesmone', ('Cnesmone', 5)]
['Laurel Highland State Correctional Facility', ('Laurel Highland State Correctional Facility', 1)]
['Daesang Corporation', ('Daesang Corporation', 1)]
['creatine phosphate', ('Phosphocreatine', 13)]
['Quest (interbank network)', ('Quest (interbank network)', 1)]
['Saad Foundation College', ('Saad Foundation College', 1)]
['Internal migration', ('Internal migration', 10)]
['Gl Liu', ('Liu Guoliang', 170)]
['Paracossus microgenitalis', ('Paracossus microgenitalis', 1)]
['ethnic German community', ('Bessarabia Germans', 20)]
['Philip McRae', ('Philip McRae', 20)]
['List of regions by past GDP (PPP)', ('List of regions by past GDP (PPP)', 17)]
['Wisconsin Black Historical Society', ('Wisconsin Black Historical Society', 1)]
["1950 Giro d'Italia", ("1950 Giro d'Italia", 4)]
['Milwaukee Daily News', ('Milwaukee Daily News', 2)]
["Idol's Fountain", ("Idol's Fountain", 3)]
['N.A. Chaderjian Youth Correctional Facility', ('N.A. Chaderjian Youth Correctional Facility', 1)]
['Kandrian Inland Rural', ('Kandrian Inland Rural LLG', 2)]
['Logan–Samson', ('Logan Field (Alabama)', 2)]
['Oscar Macy', ('Obed Macy and Oscar Macy', 2)]
['Ezeh, Obi', ('Obi Ezeh', 26)]
['Shariful Hisham Ibrahim', ('Shariful Hisham Ibrahim', 3)]
['Thomas Grenville (died 1513)', ('Thomas Grenville (died 1513)', 4)]
['Delos Filer', ('Delos Filer', 1)]
['Šarkaŭščyna', ('Sharkawshchyna Raion', 2)]
['Orthocomotis lactistrigata', ('Orthocomotis lactistrigata', 1)]
['Vijay Anderson', ('Vijay Anderson', 2)]
['Hémevez', ('Hémevez', 5)]
['Ataxocerithium eximium', ('Ataxocerithium eximium', 1)]
['Małpa', ('Małpa', 1)]
['J Phys Iv France', ('J Phys Iv France', 1)]
['Pharr-San Juan-Alamo Southwest Early College High School', ('Pharr-San Juan-Alamo Southwest Early College High School', 1)]
['medieval Bulgarian capital', ('Veliko Tarnovo', 29)]
['its original phonetic script', ('Bamum script', 19)]
['Shopping Complex', ('Bashundhara City', 38)]
['Chilland', ('Chilland', 1)]
['Fuglekonge (flertydig)', ('Fuglekonge (flertydig)', 1)]
['doorstops', ('doorstop', 10)]
['Abeer Rajab', ('Abeer Rajab', 2)]
['WNUA-FM', ('WNUA-FM', 1)]
['Khwarazemids', ('Khwarazmian dynasty', 33)]
['SA-341G Gazelle', ('Aérospatiale Gazelle', 249)]
['listed on the NRHP in Erie County', ('National Register of Historic Places listings in Sandusky, Ohio', 21)]
['Institute for Advanced Study', ('Institute for Advanced Study', 1507)]
['#5 Miami (OH)', ("Miami RedHawks men's ice hockey", 25)]
['Kalapooian', ('Kalapooian', 13)]
['Little Rock of Horror', ('Little Rock of Horror', 1)]
['Rudy Muts', ('Rudy Muts', 5)]
['Phalloplasty', ('Phalloplasty', 17)]
['Miss Universe in Manila', ('Miss Universe 1974', 37)]
['Pirate Party of Montenegro', ('Pirate Party of Montenegro', 2)]
['la Gasa', ('la Gasa', 1)]
['Invitational Tag Team Tournament', ('Total Nonstop Action Wrestling tournaments', 159)]
['Jack Lesberg', ('Jack Lesberg', 20)]
['Martti Saario', ('Martti Saario', 3)]
['Antoni Corone', ('Antoni Corone', 22)]
['NEA MVP', ('NFL MVP Award', 9)]
['Chernyshev (crater)', ('Chernyshev (crater)', 1)]
['County Bus', ('London Country North East', 40)]
['2016 yellow fever outbreak in Angola', ('2016 yellow fever outbreak in Angola', 1)]
['Berwyn Illinois Mayor', ('Berwyn, Illinois', 328)]
['Jake Giddings', ('Jake Giddings', 10)]
['Climate chart', ('Toronto', 174)]
['Lisa Scott,', ('Lisa Scott-Lee', 146)]
['Installation Management Agency, Europe', ('Installation Management Agency, Europe', 1)]
['Sincere Company', ('Sincere Company', 1)]
['Police spy', ('Police spy', 2)]
['Kam Fung Garden', ('Kam Fung Garden', 1)]
['16 December 1903', ('Australian federal election, 1903', 114)]
['Kase Jackson', ('Kase Jackson', 2)]
['Coraebus mianningensis', ('Coraebus mianningensis', 1)]
['Jean Baptiste Regnault', ('Jean Baptiste Regnault', 3)]
['Amphibiocapillaria', ('Amphibiocapillaria', 1)]
['Crescenti trout', ('Crescenti trout', 5)]
['Ed Pickford', ('Ed Pickford', 1)]
['Jose Altuve', ('Jose Altuve', 11)]
['Capitated reimbursement', ('Capitated reimbursement', 2)]
['Common ancestor', ('Most recent common ancestor', 89)]
['Bell 202 tones', ('Bell 202 modem', 11)]
['moldable', ('mold', 130)]
['Counter Rocket Artillery and Mortar', ('Counter Rocket, Artillery, and Mortar', 8)]
['fish roe spread', ('Kalles kaviar', 6)]
['Paul Storey', ('Paul Storey', 2)]
['subconscious plagiarism', ('cryptomnesia', 31)]
['Resolution 1737', ('United Nations Security Council Resolution 1737', 19)]
['Phoines', ('Phoines', 1)]
['Manning Field at John L. Guidry Stadium', ('Manning Field at John L. Guidry Stadium', 24)]
['AdaptCMS', ('AdaptCMS', 7)]
['Edward Bickersteth (bishop of South Tokyo)', ('Edward Bickersteth (bishop of South Tokyo)', 3)]
['World Highland Games Championships 1997', ('World Highland Games Championships', 32)]
['1802, July 5', ('United Kingdom general election, 1802', 117)]
['Frenkieh.com', ('Frenkieh.com', 1)]
['anticipate changing consumer tastes', ('Fashion forecasting', 5)]
['Prepona dexamenus medinai', ('Prepona dexamenus', 6)]
['Monocercops triangulata', ('Monocercops triangulata', 1)]
['F. Lincoln Ralphs', ('F. Lincoln Ralphs', 1)]
['Los Ausoles', ('Los Ausoles', 3)]
['Gey-freezing State Reserve', ('Gey-freezing State Reserve', 1)]
['1994 in Israeli sport', ('1994 in Israeli sport', 1)]
['Tân Thái', ('Tân Thái', 1)]
['Sivasankaran', ('Sivasankaran', 7)]
['http://en.wikipedia.org/wiki/Talk:Transcendental_Meditationhttp://en.wikipedia.org/wiki/Talk:Transcendental_Meditation \t http://en.wikipedia.org/wiki/Talk:Transcendental_Meditationhttp://en.wikipedia.org/wiki/Talk:Transcendental_Meditation/Archive_29 \t http://en.wikipedia.org/wiki/Talk:Transcendental_Meditation/Archive_29http://en.wikipedia.org/wiki/Talk:Transcendental_Meditation/Archive_10 \t http://en.wikipedia.org/wiki/Talk:Transcendental_Meditation/Archive_10http://en.wikipedia.org/wiki/Talk:Transcendental_Meditation/Archive_14 \t http://en.wikipedia.org/wiki/Talk:Transcendental_Meditation/Archive_14http://en.wikipedia.org/wiki/Talk:Transcendental_Meditation/Archive_12 \t http://en.wikipedia.org/wiki/Talk:Transcendental_Meditation/Archive_12http://en.wikipedia.org/wiki/Talk:Transcendental_Meditation/Archive_9 \t http://en.wikipedia.org/wiki/Talk:Transcendental_Meditation/Archive_9http://en.wikipedia.org/wiki/Talk:Transcendental_Meditation/Archive_12 \t http://en.wikipedia.org/wiki/Talk:Transcendental_Meditation/Archive_12TM and Cult Mania  \t  TM and Cult Mania', ('http://en.wikipedia.org/wiki/Talk:Transcendental_Meditation', 2)]
['Early College High School (Salem, Oregon)', ('Early College High School (Salem, Oregon)', 2)]
['Tristaniopsis reticulata', ('Tristaniopsis reticulata', 3)]
['South Anchorage High School', ('South Anchorage High School', 8)]
["Fidélis Cabral d'Almada", ("Fidélis Cabral d'Almada", 1)]
['Kalabotis flavum', ('Kalabotis flavum', 1)]
['Davideşti', ('Davideşti, Argeș', 1)]
['Maryland State Highway 736', ('Maryland State Highway 736', 1)]
['6531', ('NGC 6531', 2)]
['Valleyview Elementary School (Lakeland, Florida)', ('Valleyview Elementary School (Lakeland, Florida)', 1)]
["Italian ironclad ''Affondatore''", ('Italian ironclad Affondatore', 9)]
['Leila Forouhar’s', ('Leila Forouhar', 40)]
['Ho Gaana Pokuna', ('Ho Gaana Pokuna', 5)]
['Hamamlı, Türkeli', ('Hamamlı, Türkeli', 1)]
['Christos Gikas', ('Christos Gikas', 8)]
['Iron and Steel Resources of Pennsylvania Multiple Property Submission', ('Iron and Steel Resources of Pennsylvania Multiple Property Submission', 2)]
['Ilipangamuwa', ('Ilipangamuwa', 2)]
['multi jurisdictional offshore law firms', ('Offshore magic circle', 10)]
['O. flavipalpis', ('Opsomeigenia flavipalpis', 1)]
['Yatake Kōgen', ('Yatake Kōgen Prefectural Natural Park', 1)]
['Qantassaurus intrepidus Rich &amp;amp; Vickers-Rich 1999', ('Qantassaurus intrepidus Rich &amp;amp; Vickers-Rich 1999', 1)]
['Hawker Siddeley Harrier', ('Harrier jump jet', 1)]
['Boroboro Mountains', ('Boroboro Mountains', 1)]
['Murder of Channon Christian and Christopher Newsom', ('Murder of Channon Christian and Christopher Newsom', 11)]
['Heather Oliver', ('Heather Oliver', 7)]
['Quiero morir', ('Quiero morir', 1)]
['Fukōzu branch', ('Matsudaira clan', 301)]
['Rungwa River', ('Rungwa River', 1)]
['Mugla', ('Mugla Province', 11)]
['Gerold Bührer', ('Gerold Bührer', 6)]
['Tyrrell &amp; Green', ('John Lewis (department store)', 25)]
['Show! Show! Show!', ('Show! Show! Show!', 1)]
['Cheilosia curvitibia', ('Cheilosia curvitibia', 1)]
['Ivans Baturins', ('Ivans Baturins', 1)]
['Mattoo', ('Mattoo', 2)]
['Political parties in Rwanda', ('List of political parties in Rwanda', 3)]
['SK L/45', ('Langer Max', 10)]
['Elaphropus marani', ('Elaphropus marani', 1)]
['Bellavista de La Florida', ('Bellavista de La Florida metro station', 13)]
['Ken Reeves (meteorologist)', ('Ken Reeves (meteorologist)', 5)]
['Thangaikku Oru Geetham', ('Thangaikku Oru Geetham', 1)]
['Journey to Kreisia', ('Journey to Kreisia', 2)]
['Pardosa vogelae', ('Pardosa vogelae', 2)]
['Balnagowan, Queensland', ('Balnagowan, Queensland', 1)]
['Damascus Christian Eagles', ('Damascus Christian School', 3)]
['Syncaris', ('Syncaris', 3)]
['The Boston News-Letter', ('Boston News-Letter', 11)]
['Touge MAX: Saisoku Drift Master', ('Touge series', 17)]
['Jorge Familiar', ('Jorge Familiar', 1)]
['Miltochrista aberrans', ('Miltochrista aberrans', 2)]
['arretosaurid', ('Arretosauridae', 5)]
['Jimbo himself', ('Jimmy Wales', 57)]
['Belmont Comprehensive School', ('Belmont School Community Arts College', 3)]
['List of systems management systems', ('List of systems management systems', 13)]
['Kavita N. Ramdas', ('Kavita N. Ramdas', 2)]
['New York v. Uplinger', ('New York v. Uplinger', 1)]
['Roger Norris', ('Roger Norris', 1)]
['Thyroidium', ('Thyroidium', 1)]
['PJK Gibbs', ('Peter Gibbs (cricketer)', 19)]
['&lt;/nowiki&gt;[[Wikipedia:WikiProject_Spam/Local/crmnext.com]]&lt;nowiki&gt;', ('&lt;/nowiki&gt;[[Wikipedia:WikiProject_Spam/Local/crmnext.com]]&lt;nowiki&gt;', 1)]
['Dalbes', ('Dalbes', 1)]
['FSUE-IPIE', ('FSUE-IPIE', 1)]
['Listes', ('Zeljana Listes', 1)]
['Richard Cooper II', ('Richard Cooper II', 1)]
['Three Springs, Shire of', ('Shire of Three Springs', 21)]
['Helen Garrett', ('Helen Garrett', 2)]
['Rudolf Oebser-Roeder', ('Rudolf Oebser-Roeder', 1)]
['A223 road', ('A223 road', 4)]
["Ol'ga Vladeemeerovna Karapetyan", ("Ol'ga Vladeemeerovna Karapetyan", 1)]
['Cinéma vérité', ('Cinéma vérité', 75)]
['Damien Mezy', ('Damien Mezy', 2)]
['Scott Atkinson', ('Scott Atkinson', 5)]
['Museru', ('Museru', 1)]
['A. chadefaudiana', ('Aspicilia chadefaudiana', 1)]
['Apollo Moon landings', ('Apollo Lunar Module', 87)]
['Anarchy Solid Sound', ('Anarchy Solid Sound', 1)]
['Georgia State Route 18', ('Georgia State Route 18', 7)]
['Catocala epione', ('Catocala epione', 3)]
['Federalist style', ('Federal Architecture', 8)]
['Naval Surface Warfare Center', ('Naval Surface Warfare Center Dahlgren Division', 58)]
['Andrev', ('Andry', 3)]
['Makkinampatti', ('Makkinampatti', 1)]
['Koongo', ('Koongo language', 4)]
['1905 Kangra earthquake', ('1905 Kangra earthquake', 22)]
['1916 All-Ireland Senior Football Championship', ('1916 All-Ireland Senior Football Championship', 3)]
['Aliabad (33°28′ N 52°36′ E), Rigestan', ('Aliabad (33°28′ N 52°36′ E), Rigestan', 1)]
['inter cropping', ('inter cropping', 1)]
['Destroy All Aliens', ('Ben 10: Destroy All Aliens', 52)]
['Ajmonia procera', ('Ajmonia procera', 2)]
['Anabaena subcylindrica', ('Anabaena subcylindrica', 4)]
['Sid and Nancy: Love Kills (Music from the Motion Picture Soundtrack)', ('Sid and Nancy', 141)]
['Ami Virangana Balchhi', ('Ami Virangana Balchhi', 1)]
['List of Guggenheim Fellowships awarded in 1993', ('List of Guggenheim Fellowships awarded in 1993', 4)]
['Jewell Lake', ('Jewell Lake', 2)]
['Phyllis E. Oakley', ('Phyllis E. Oakley', 11)]
['Jim Ragan', ('Jim Ragan', 2)]
['&lt;small&gt;2015&lt;/small&gt;', ('2015 Copa Chile', 9)]
['2005 Road America 500', ('2005 Road America 500', 2)]
['finite-element models', ('Finite element method', 123)]
['USS San Diego (AFS-6)', ('USS San Diego (AFS-6)', 5)]
['Portal:Business and economics/On this day/December 10', ('Portal:Business and economics/On this day/December 10', 1)]
['Legendrena tamatave', ('Legendrena tamatave', 2)]
['Kim Ui-sun', ('Kim Ui-sun', 1)]
['spines on the glans penis', ('penile spines', 33)]
['Palaquium mindanaense', ('Palaquium mindanaense', 3)]
['Arnemetiae', ('Arnemetia', 5)]
['facet arthropathy', ('zygapophyseal joint', 2)]
['U-650', ('German submarine U-650', 7)]
['the pan-WMF ISBN guidance at meta', ('meta:Help:ISBN_links', 1)]
['Uplexoa', ('Uplexoa', 1)]
['Wulþuz', ('Ullr', 94)]
['U.S. Route 61', ('U.S. Route 61', 11)]
['SV-CH', ('ISO 3166-2:SV', 22)]
['Hamburg America', ('Hamburg America Line', 246)]
['Boca Ciega', ('Boca Ciega High School', 28)]
['PR 593', ('Manitoba Provincial Road 593', 2)]
['deep medial collateral ligament', ('deep medial collateral ligament', 1)]
['pressured', ('peer pressure', 7)]
['shahbag protest', ('2013 Shahbag protests', 20)]
['Marie-Paul Ross', ('Marie-Paul Ross', 1)]
['Twindly Bridge', ('Twindly Bridge Charter School', 7)]
['Azrak-Hamway', ('Azrak-Hamway', 2)]
['Francis Loring Payne', ('Francis Loring Payne', 1)]
['Saginaw Valley HS Association', ('Saginaw Valley HS Association', 1)]
['steam cooled', ('steam cooled', 1)]
["''ALF'' cartoon series", ('ALF: The Animated Series', 71)]
['team of Thai mountaineers', ('TITV Everest 2007', 5)]
['British A51 (Kingsbury-Chester)', ('A51 road', 5)]
['Pravit Suwanichit', ('Pravit Suwanichit', 2)]
['Dietmar Müller', ('Dietmar Müller', 4)]
['Chandigarh Tribune', ('India Tribune', 9)]
['Template talk:Optimization algorithms', ('Template talk:Optimization algorithms', 1)]
["''Harlequin'' (album)", ('Harlequin (album)', 1)]
['Thomas Darden', ('Thomas Darden', 11)]
['harbour boat captain', ('maritime pilot', 77)]
["Congregation Yetev Lev D'Satmar (Hooper Street, Brooklyn)", ("Congregation Yetev Lev D'Satmar (Hooper Street, Brooklyn)", 3)]
['Oskar Becker (assailant)', ('Oskar Becker (assailant)', 1)]
['Real_versus_nominal_value', ('Real_versus_nominal_value', 1)]
['Sardinata River', ('Sardinata River', 2)]
['Mayle, Peter', ('Peter Mayle', 51)]
['Calday Grange technical crew', ('Calday Grange technical crew', 1)]
['BUCADA', ('BUCADA', 1)]
['Gérard de Stroim', ('Gérard de Stroim', 1)]
['Marcelo Schilling Rodríguez', ('Marcelo Schilling', 1)]
['Bruse Wane', ('Bruse Wane', 1)]
["Doug's Beach State Park", ("Doug's Beach State Park", 3)]
['Alpocalypse HD', ('Alpocalypse HD', 2)]
['Hillary Rosen', ('Hillary Rosen', 1)]
['AJ-6', ('AJ-6', 1)]
['Anna Baumgart', ('Anna Baumgart', 5)]
['Winger (disambiguation)', ('Winger (disambiguation)', 1)]
['Richard MacDowell', ('Richard MacDowell', 1)]
["''Wonder Woman'' live action film adaptation", ('Wonder Woman', 59)]
['Bishop of Bagnoregio', ('Roman Catholic Diocese of Bagnoregio', 61)]
['Metropolitan Archdiocese of Florence', ('Roman Catholic Archdiocese of Florence', 22)]
['Lucy Snyder', ('Lucy A. Snyder', 24)]
['Britney Spears performance at 2007 MTV Video Music Awards', ('Britney Spears performance at 2007 MTV Video Music Awards', 1)]
['Österreichische Wochenschrift für Tierheilkunde', ('Österreichische Wochenschrift für Tierheilkunde', 1)]
['Mitsukaido', ('Joso, Ibaraki', 5)]
['Lithuania-Soviet Union agreement', ('Soviet–Lithuanian Mutual Assistance Treaty', 36)]
['Coles (disambiguation)', ('Coles (disambiguation)', 2)]
['Acrophyllum exiguum', ('Acrophyllum exiguum', 1)]
['Levi Houapeu', ('Levi Houapeu', 22)]
['11 Cet', ('11 Ceti', 3)]
['Austin-Healeys', ('Austin-Healey', 7)]
['Subarnapur district', ('Subarnapur district', 80)]
['Sylvari', ('Sylvari', 1)]
['Loginradius', ('Loginradius', 6)]
['G. Speed', ('Gary Speed', 253)]
['vulture-like assassin', ('Vulture (comics)', 60)]
['Dr. Abby Lockhart', ('Abby Lockhart', 71)]
['Canonical Acts', ('Canonical Acts', 1)]
['K&lt;sub&gt;ir&lt;/sub&gt;3', ('G protein-coupled inwardly-rectifying potassium channel', 29)]
['Hunga Tonga', ('Hunga Tonga', 20)]
['S. globosa', ('Schiedea globosa', 2)]
["''Nenaa'angebi'' (Beautifying Bird)", ('Beautifying Bird', 9)]
['statocytes', ('statocyte', 4)]
['Cardamine lojanensis', ('Cardamine lojanensis', 3)]
['Boris Ivanovich Chyeranovskii', ('Boris Ivanovich Chyeranovskii', 6)]
['disease infobox', ('template:infobox disease', 1)]
['Amir Sarkhosh', ('Amir Sarkhosh', 24)]
['Spanish Geographical Society', ('Spanish Geographical Society', 1)]
